date,same_plan_initial_soc_kwh,settlement_cost,ldr_emergency_cost,beta1_emergency_cost,beta0_emergency_cost,ldr_total_cost,beta1_total_cost,beta0_total_cost
2025-07-15,4026.037499985087,57649.268068386984,0.0,0.0,0.0,57649.268068386984,57649.268068386984,57649.268068386984
2025-07-16,4444.098194880521,56823.79312685802,0.0,285.09817077701626,0.0,56823.79312685802,57108.89129763504,56823.79312685802
2025-07-17,4024.3228506212827,56424.247852072054,0.0,7.829706291083009,0.0,56424.247852072054,56432.07755836314,56424.247852072054
2025-07-18,3956.7921072879412,31163.491230425796,0.0,129.62631767987887,0.0,31163.491230425796,31293.117548105674,31163.491230425796
2025-07-19,4186.849254444445,31166.17504661395,0.0,0.0,0.0,31166.17504661395,31166.17504661395,31166.17504661395
2025-07-20,3996.0617527777786,57773.6919741263,0.0,0.0,0.0,57773.6919741263,57773.6919741263,57773.6919741263
2025-07-21,4114.286363584194,59754.33431732506,0.0,0.0,0.0,59754.33431732506,59754.33431732506,59754.33431732506
2025-07-22,4352.110017287865,58198.498190689235,40.115857500000274,342.3677737778794,40.115857500000274,58238.614048189236,58540.86596446711,58238.614048189236
2025-07-23,3609.6620763620567,60612.816995343404,143.01443756666677,189.66895559248692,143.01443756666677,60755.83143291007,60802.485950935894,60755.83143291007
2025-07-24,3489.7508224730914,59351.98437052072,0.0,0.0,0.0,59351.98437052072,59351.98437052072,59351.98437052072
2025-07-25,3576.0202463620385,26611.329702583942,0.0,183.82265089759204,0.0,26611.329702583942,26795.152353481535,26611.329702583942
2025-07-26,2898.256189118063,26373.603000762763,0.0,54.39839565688063,0.0,26373.603000762763,26428.001396419644,26373.603000762763
2025-07-27,2617.580154984729,53132.30499450416,52.03745016666745,1438.0802743918696,52.03745016666745,53184.34244467082,54570.385268896025,53184.34244467082
2025-07-28,2328.5678515694567,54063.77888681654,9.879354300000355,1744.6801611458147,9.879354300000355,54073.65824111654,55808.45904796235,54073.65824111654
2025-07-29,1891.710687344592,55361.824740546595,415.4862537249993,973.0501879650856,415.4862537249993,55777.3109942716,56334.87492851168,55777.3109942716
2025-07-30,2076.1344832512714,54599.829276062315,55.67266559999987,258.78353297783485,55.67266559999987,54655.50194166232,54858.61280904015,54655.50194166232
2025-07-31,2292.142466560972,52137.3167633434,532.4597109955438,2063.4896047834313,532.4597109955438,52669.77647433894,54200.80636812683,52669.77647433894
2025-08-01,1721.898742962963,24825.57044451214,0.0,391.3778219716546,0.0,24825.57044451214,25216.948266483796,24825.57044451214
2025-08-02,2023.500497271566,25727.6880512247,0.0,705.9087568311169,0.0,25727.6880512247,26433.596808055816,25727.6880512247
2025-08-03,2157.0715248474594,44408.16032662611,2002.2090884263116,2464.679456510037,2002.2090884263116,46410.36941505242,46872.83978313614,46410.36941505242
2025-08-04,1519.5371550000004,48707.22257547967,139.43820031481079,1280.684967661198,139.43820031481079,48846.66077579448,49987.907543140864,48846.66077579448
